test/stochastic/0/push-v1/return	test/stochastic/0/push-v1/ep_length	test/stochastic/0/push-v1/success	test/stochastic/1/window-close-v1/return	test/stochastic/1/window-close-v1/ep_length	test/stochastic/1/window-close-v1/success	test/stochastic/2/hammer-v1/return	test/stochastic/2/hammer-v1/ep_length	test/stochastic/2/hammer-v1/success	test/stochastic/3/push-v1/return	test/stochastic/3/push-v1/ep_length	test/stochastic/3/push-v1/success	test/stochastic/4/window-close-v1/return	test/stochastic/4/window-close-v1/ep_length	test/stochastic/4/window-close-v1/success	test/stochastic/5/hammer-v1/return	test/stochastic/5/hammer-v1/ep_length	test/stochastic/5/hammer-v1/success	test/stochastic/average_success	epoch	train/return	train/ep_length	total_env_steps	current_task_steps	train/q1	train/q2	train/logp_pi	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/alpha/1	train/alpha/2	train/alpha/3	train/alpha/4	train/alpha/5	train/loss_reg	train/success	train/active_env	walltime
-72.59258410766981	200.0	0.0	-38.971571767200295	200.0	0.0	-49.05662265955188	200.0	0.0	466.73447296990815	200.0	0.0	-32.239908495401906	200.0	0.0	-41.07046974486739	200.0	0.0	0.0	1	-46.04500071816458	200.0	20000	20000	210.44495	210.45197	3.2594154	-214.18147	23.082262	21.828016	0.25647851007784667	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	0.0	0.0	0	437.08612084388733
1917.9025811820452	200.0	0.0	-33.40455671474048	200.0	0.0	-27.45622605391923	200.0	0.0	-56.315517478224045	200.0	0.0	-59.82521104300922	200.0	0.0	-72.20069412205928	200.0	0.0	0.0	2	240.3596210612425	200.0	40000	40000	338.4746	338.46863	4.2533665	-338.1594	44.452324	42.59199	0.025375228114798667	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	0.0	0.03	0	887.0571899414062
45.959783368592106	200.0	0.0	-42.28046516250845	200.0	0.0	-114.48325527432209	200.0	0.0	-35.15303962397	200.0	0.0	383.12650940137667	200.0	0.0	-81.12661308383652	200.0	0.0	0.0	3	3654.6200476363097	200.0	60000	60000	736.7852	736.6509	4.3872204	-744.6011	5447.071	5482.901	0.462029590526782	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	0.0	0.1	0	1325.026495218277
21368.23144486932	200.0	0.2	-103.41749497700876	200.0	0.0	-62.63996184763346	200.0	0.0	-64.50949088598301	200.0	0.0	-67.64996556109449	200.0	0.0	-102.20221769512759	200.0	0.0	0.03333333333333333	4	21402.231712179837	200.0	80000	80000	4648.229	4648.8086	4.1255217	-4691.278	103152.22	99031.87	2.0521682870030404	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	0.0	0.25	0	1749.6519458293915
13275.680089423651	200.0	0.2	-48.53018175611851	200.0	0.0	-92.81861730353481	200.0	0.0	410.025409981053	200.0	0.0	-48.600305883048875	200.0	0.0	-104.09436374093676	200.0	0.0	0.03333333333333333	5	34074.19438196673	200.0	100000	100000	15746.662	15745.785	4.048273	-15879.484	503162.56	507655.47	6.385352088832855	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	0.0	0.39	0	2162.1353425979614
42741.01843186408	200.0	0.4	-42.58447223910339	200.0	0.0	-87.83892999241604	200.0	0.0	-45.80323523999036	200.0	0.0	3844.9784864798953	200.0	0.0	-78.8977077451354	200.0	0.0	0.06666666666666667	6	36991.578255992594	200.0	120000	120000	23373.916	23373.447	4.059634	-23495.955	889746.0	890997.06	7.404274320578575	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	0.0	0.4	0	2590.4806382656097
37391.04845123387	200.0	0.3	-71.75843034848823	200.0	0.0	-46.42767263195488	200.0	0.0	-46.35503990431309	200.0	0.0	-74.62806231300985	200.0	0.0	-115.87265135495178	200.0	0.0	0.05	7	88036.98162761834	200.0	140000	140000	32264.838	32264.34	4.028172	-32448.768	1349690.5	1361465.6	11.986180629491805	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	0.0	0.67	0	3012.721759080887
145641.613767852	200.0	0.7	-78.11264660810302	200.0	0.0	-45.62098966121418	200.0	0.0	35.69824783079774	200.0	0.0	-77.4640258750764	200.0	0.0	-103.08137365658918	200.0	0.0	0.11666666666666667	8	88757.78750880415	200.0	160000	160000	40046.434	40045.406	4.029996	-40227.48	1867738.4	1886446.0	14.878503149747848	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	0.0	0.72	0	3443.008031845093
101275.02646560078	200.0	0.8	-108.0246810285312	200.0	0.0	-88.93394021585539	200.0	0.0	36.194447647758764	200.0	0.0	2.8291616842843452	200.0	0.0	-103.37351678567252	200.0	0.0	0.13333333333333333	9	115488.88123891345	200.0	180000	180000	45087.312	45088.375	4.0194283	-45274.285	2341310.5	2376913.8	17.96947057480812	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	0.0	0.77	0	3867.000628232956
147902.0011661933	200.0	0.8	-84.9606763249482	200.0	0.0	-49.042251935666215	200.0	0.0	-46.200816840721714	200.0	0.0	-79.01556182605422	200.0	0.0	-50.577316090671715	200.0	0.0	0.13333333333333333	10	140348.32734688063	200.0	200000	200000	50722.508	50720.31	4.011233	-50907.832	2739632.5	2774940.8	19.49769280114174	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	0.0	0.79	0	4278.669507980347
