test/stochastic/0/hammer-v1/return	test/stochastic/0/hammer-v1/ep_length	test/stochastic/0/hammer-v1/success	test/stochastic/1/push-wall-v1/return	test/stochastic/1/push-wall-v1/ep_length	test/stochastic/1/push-wall-v1/success	test/stochastic/2/faucet-close-v1/return	test/stochastic/2/faucet-close-v1/ep_length	test/stochastic/2/faucet-close-v1/success	test/stochastic/3/push-back-v1/return	test/stochastic/3/push-back-v1/ep_length	test/stochastic/3/push-back-v1/success	test/stochastic/4/stick-pull-v1/return	test/stochastic/4/stick-pull-v1/ep_length	test/stochastic/4/stick-pull-v1/success	test/stochastic/5/handle-press-side-v1/return	test/stochastic/5/handle-press-side-v1/ep_length	test/stochastic/5/handle-press-side-v1/success	test/stochastic/6/push-v1/return	test/stochastic/6/push-v1/ep_length	test/stochastic/6/push-v1/success	test/stochastic/7/shelf-place-v1/return	test/stochastic/7/shelf-place-v1/ep_length	test/stochastic/7/shelf-place-v1/success	test/stochastic/8/window-close-v1/return	test/stochastic/8/window-close-v1/ep_length	test/stochastic/8/window-close-v1/success	test/stochastic/9/peg-unplug-side-v1/return	test/stochastic/9/peg-unplug-side-v1/ep_length	test/stochastic/9/peg-unplug-side-v1/success	test/stochastic/average_success	epoch	train/return	train/ep_length	total_env_steps	current_task_steps	train/q1	train/q2	train/logp_pi	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/alpha/1	train/alpha/2	train/alpha/3	train/alpha/4	train/alpha/5	train/alpha/6	train/alpha/7	train/alpha/8	train/alpha/9	train/loss_reg	train/success	train/active_env	walltime
-7.458592131905367	200.0	0.0	-61.008181587149394	200.0	0.0	1023.5700347034256	200.0	0.0	-158.92883102990956	200.0	0.0	-43.37580891676348	200.0	0.0	-80.87633206855418	200.0	0.0	-56.970455804196774	200.0	0.0	-61.68494980188367	200.0	0.0	119.45177399210317	200.0	0.0	-162.8296263540358	200.0	0.0	0.0	1	-25.57631478819155	200.0	20000	20000	11.351604	11.351488	2.007586	-11.64887	0.017833048	0.018292665	0.1083220452720569	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	0.0	0.0	0	477.97693133354187
-56.81595201903376	200.0	0.0	-104.58683507547718	200.0	0.0	487.99583818753246	200.0	0.0	-130.76379785552538	200.0	0.0	-64.30665879256775	200.0	0.0	-72.81406470845823	200.0	0.0	-51.473820517661785	200.0	0.0	-97.65861247138274	200.0	0.0	-51.92900951025175	200.0	0.0	-97.06688617266828	200.0	0.0	0.0	2	16.21918191134069	200.0	40000	40000	51.287384	51.275356	7.925451	-53.40496	171.93034	170.4692	0.08218831871846924	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	0.0	0.0	0	1071.19478058815
