test/stochastic/0/push-v1/return	test/stochastic/0/push-v1/ep_length	test/stochastic/0/push-v1/success	test/stochastic/1/window-close-v1/return	test/stochastic/1/window-close-v1/ep_length	test/stochastic/1/window-close-v1/success	test/stochastic/2/hammer-v1/return	test/stochastic/2/hammer-v1/ep_length	test/stochastic/2/hammer-v1/success	test/stochastic/3/push-v1/return	test/stochastic/3/push-v1/ep_length	test/stochastic/3/push-v1/success	test/stochastic/4/window-close-v1/return	test/stochastic/4/window-close-v1/ep_length	test/stochastic/4/window-close-v1/success	test/stochastic/5/hammer-v1/return	test/stochastic/5/hammer-v1/ep_length	test/stochastic/5/hammer-v1/success	test/stochastic/average_success	epoch	train/return	train/ep_length	total_env_steps	current_task_steps	train/q1	train/q2	train/logp_pi	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/alpha/1	train/alpha/2	train/alpha/3	train/alpha/4	train/alpha/5	train/loss_reg	train/success	train/active_env	walltime
91747.55494404127	200.0	0.7	-82.07585197084533	200.0	0.0	-41.93098056513199	200.0	0.0	-67.80824105150535	200.0	0.0	-60.75096810504391	200.0	0.0	-66.15450987812385	200.0	0.0	0.11666666666666667	39	173186.681476401	200.0	780000	780000	87089.83	87090.19	3.9988515	-86990.42	6409454.5	6368588.5	29.19525415496826	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	0.0	0.87	0	19362.426889657974
185255.7871066248	200.0	1.0	-97.00500364206032	200.0	0.0	-59.79823648468207	200.0	0.0	-75.30576015454056	200.0	0.0	-60.39421708054571	200.0	0.0	-73.92282840025665	200.0	0.0	0.16666666666666666	40	180855.13335777182	200.0	800000	800000	87069.96	87070.18	4.002339	-86956.56	6469049.5	6427579.0	29.269026398944856	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	0.0	0.93	0	19838.053133010864
212333.9172276421	200.0	0.9	-77.31849795477628	200.0	0.0	-38.32828375888186	200.0	0.0	-77.88618110472689	200.0	0.0	-60.104511765793156	200.0	0.0	-90.42616284612734	200.0	0.0	0.15	41	188633.78924223027	200.0	820000	820000	88408.91	88409.34	4.0036488	-88307.27	6461032.0	6398378.0	30.14480743150711	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	0.0	0.96	0	20286.959719896317
212144.43697205308	200.0	1.0	-79.52404485909888	200.0	0.0	-61.04718532384173	200.0	0.0	-73.7928502717186	200.0	0.0	-39.71519743115267	200.0	0.0	-77.84870323923204	200.0	0.0	0.16666666666666666	42	182156.88280184043	200.0	840000	840000	89244.97	89245.2	3.9954453	-89130.22	6550153.0	6514045.5	29.755244333648683	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	0.0	0.92	0	20738.29470062256
149233.66433510202	200.0	0.9	-77.21568145873536	200.0	0.0	-27.50075036754485	200.0	0.0	-64.49741570437277	200.0	0.0	-22.472365682423476	200.0	0.0	-83.38561181040828	200.0	0.0	0.15	43	192398.75822354018	200.0	860000	860000	89944.81	89945.12	4.004209	-89840.016	6552522.5	6525886.0	29.65394460582733	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	0.0	0.93	0	21201.75898361206
154825.58985977125	200.0	0.8	-70.7281108589875	200.0	0.0	-34.28123469852778	200.0	0.0	271.53792974675036	200.0	0.0	-42.99788882788776	200.0	0.0	-77.50466704923808	200.0	0.0	0.13333333333333333	44	189302.63438779156	200.0	880000	880000	90465.195	90465.414	3.9991806	-90343.31	6642333.0	6603378.5	29.830116226768492	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	0.0	0.93	0	21682.795871257782
245808.32540581276	200.0	1.0	-57.71043109271835	200.0	0.0	-79.63444349065738	200.0	0.0	257.99006811218203	200.0	0.2	2017.653950366921	200.0	0.0	-53.069361285677076	200.0	0.0	0.2	45	184002.61192879622	200.0	900000	900000	90565.58	90565.71	4.0004463	-90429.71	6574908.5	6556357.0	30.132269501590727	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	0.0	0.95	0	22164.86210656166
204059.4075850824	200.0	0.9	-37.51560605104503	200.0	0.0	-58.695710416965895	200.0	0.0	-61.76556241966015	200.0	0.1	-37.54184055286577	200.0	0.0	-53.827707909356164	200.0	0.0	0.16666666666666666	46	188262.8571396792	200.0	920000	920000	91441.33	91441.87	4.0009303	-91319.66	6437175.5	6430842.0	30.397567303371428	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	0.0	0.94	0	22630.896952152252
155021.9527426261	200.0	1.0	-74.77667974533966	200.0	0.0	-28.679699874058635	200.0	0.0	-42.45083447343398	200.0	0.0	-46.52839104085587	200.0	0.0	-59.38187958958848	200.0	0.0	0.16666666666666666	47	194889.68710556426	200.0	940000	940000	91705.22	91705.39	4.000695	-91575.76	6507906.5	6499483.0	29.99465665283203	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	0.0	0.95	0	23082.403545618057
150585.8301931562	200.0	0.9	-72.75790610591379	200.0	0.0	-35.82962202288833	200.0	0.0	-61.748596434157626	200.0	0.0	-58.033453600796705	200.0	0.0	-63.10584781723033	200.0	0.0	0.15	48	210140.4058328303	200.0	960000	960000	92332.41	92332.586	4.000213	-92200.39	6484826.0	6499563.0	29.714978292179108	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	0.0	0.97	0	23457.693083524704
