test/stochastic/0/push-v1/return	test/stochastic/0/push-v1/ep_length	test/stochastic/0/push-v1/success	test/stochastic/1/window-close-v1/return	test/stochastic/1/window-close-v1/ep_length	test/stochastic/1/window-close-v1/success	test/stochastic/2/hammer-v1/return	test/stochastic/2/hammer-v1/ep_length	test/stochastic/2/hammer-v1/success	test/stochastic/3/push-v1/return	test/stochastic/3/push-v1/ep_length	test/stochastic/3/push-v1/success	test/stochastic/4/window-close-v1/return	test/stochastic/4/window-close-v1/ep_length	test/stochastic/4/window-close-v1/success	test/stochastic/5/hammer-v1/return	test/stochastic/5/hammer-v1/ep_length	test/stochastic/5/hammer-v1/success	test/stochastic/average_success	epoch	train/return	train/ep_length	total_env_steps	current_task_steps	train/q1	train/q2	train/logp_pi	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/alpha/1	train/alpha/2	train/alpha/3	train/alpha/4	train/alpha/5	train/loss_reg	train/success	train/active_env	walltime
6.811056040230994	200.0	0.0	-49.58932912519235	200.0	0.0	-95.59028259715238	200.0	0.0	-44.32257792663134	200.0	0.0	-50.418236881995234	200.0	0.0	-74.13847031520051	200.0	0.0	0.0	1	-31.637264491163933	200.0	20000	20000	97.74138	97.742294	2.7716722	-99.65066	8.291653	8.184224	0.15544619502141876	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	0.0	0.0	0	1461.7718093395233
54.66801871872374	200.0	0.0	-107.74148109829635	200.0	0.0	-75.61040408705625	200.0	0.0	-56.026962119694346	200.0	0.0	-89.3114071112267	200.0	0.0	-86.16713385568993	200.0	0.0	0.0	2	1310.342076688564	200.0	40000	40000	245.55748	245.5576	4.2666173	-248.22626	549.3283	539.35504	0.1916568223964423	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	0.0	0.05	0	3035.308135509491
8718.182717177448	200.0	0.2	-75.20019160087256	200.0	0.0	-80.33428152822111	200.0	0.0	-52.709986081465104	200.0	0.0	-35.314704902215496	200.0	0.0	-53.63199223279283	200.0	0.0	0.03333333333333333	3	4277.398527071087	200.0	60000	60000	1396.74	1396.7424	4.2421527	-1408.71	26380.822	26223.535	1.4611902242556214	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	0.0	0.1	0	4611.512988567352
68291.20949377757	200.0	0.3	-93.6370506394937	200.0	0.0	-77.23392621830175	200.0	0.0	-63.528165888826095	200.0	0.0	-105.8489834917757	200.0	0.0	-90.81551487176483	200.0	0.0	0.05	4	32431.8336624101	200.0	80000	80000	8131.428	8131.4766	4.054981	-8257.994	243475.36	240699.06	5.8090316348433495	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	0.0	0.34	0	6161.8037877082825
35781.50900094066	200.0	0.3	-72.72980117575322	200.0	0.0	-80.86137644733417	200.0	0.0	-77.77043707212478	200.0	0.0	-63.31196102492108	200.0	0.0	-71.1130926520411	200.0	0.0	0.05	5	49956.73603691646	200.0	100000	100000	21329.316	21329.123	4.004624	-21559.18	742498.1	745877.6	11.159386407852173	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	0.0	0.52	0	7692.282836675644
79975.83097409608	200.0	0.3	-91.48550062097806	200.0	0.0	-112.30717254471965	200.0	0.0	-58.32422964480105	200.0	0.0	13.843820962642837	200.0	0.0	-92.80415337703225	200.0	0.0	0.05	6	80039.6104249947	200.0	120000	120000	30274.121	30274.963	4.006507	-30483.424	1166277.6	1182257.4	13.572032706642151	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	0.0	0.58	0	9209.713736534119
90597.01802938325	200.0	0.7	-101.36948980887678	200.0	0.0	-104.01682672919257	200.0	0.0	-42.288093572945584	200.0	0.0	8052.778134961605	200.0	0.0	-96.1689950075294	200.0	0.0	0.11666666666666667	7	80492.22993544534	200.0	140000	140000	36600.664	36600.84	4.004078	-36761.64	1513637.1	1531133.1	15.554694722986222	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	0.0	0.56	0	10445.640702962875
49139.55411931143	200.0	0.3	-89.9503764260256	200.0	0.0	-102.59676682009649	200.0	0.0	-51.24172534739574	200.0	0.0	-60.30200177221301	200.0	0.0	-88.62244310568462	200.0	0.0	0.05	8	93756.02831164552	200.0	160000	160000	40354.96	40354.855	4.004486	-40521.406	1942325.6	1949066.2	17.053148358535765	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	0.0	0.66	0	11893.238468408585
104606.98891919207	200.0	0.6	-101.08781857773192	200.0	0.0	-121.15185293723857	200.0	0.0	-63.444750874781064	200.0	0.0	-37.52239888614714	200.0	0.0	-86.98993916472656	200.0	0.0	0.1	9	140493.8920556807	200.0	180000	180000	46037.547	46037.81	4.0028715	-46213.48	2267298.5	2315820.8	18.681364682102203	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	0.0	0.76	0	13283.413155317307
133622.57990647777	200.0	0.7	-113.52329909015104	200.0	0.0	-106.00074392099869	200.0	0.0	-51.66737567298296	200.0	0.0	-90.15466417474936	200.0	0.0	-97.37355673482185	200.0	0.0	0.11666666666666667	10	141277.52772431212	200.0	200000	200000	52810.453	52811.215	4.0026517	-52999.39	2661309.8	2698642.2	22.526398291587828	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	2.7182817459106445	0.0	0.78	0	14727.973070383072
